order_id,txn_time_gmt7,service_group_name,service_name,payer_user_id,payer_user_type,payee_user_id,payee_user_type,amount,command_name,customer_id,merchant
1.80223E+22,2018-02-23 08:54:57 UTC,Fund-in,Fund-in - ATM,4,agent,37782,customer,38000,Payment,37782,
1.80223E+22,2018-02-23 09:43:32 UTC,Fund-in,Fund-in - ATM,4,agent,38981,customer,50000,Payment,38981,
1.80223E+22,2018-02-23 18:23:35 UTC,Fund-in,Fund-in - ATM,4,agent,38927,customer,37900,Payment,38927,
1.80223E+22,2018-02-23 13:07:47 UTC,Fund-in,Fund-in - ATM,4,agent,39102,customer,111600,Payment,39102,
1.80223E+22,2018-02-23 13:32:34 UTC,Fund-in,Fund-in - ATM,4,agent,39136,customer,50000,Payment,39136,
1.80223E+22,2018-02-23 08:30:42 UTC,Fund-in,Fund-in - ATM,4,agent,37788,customer,38000,Payment,37788,
1.80223E+22,2018-02-23 16:30:56 UTC,Fund-in,Fund-in - ATM,4,agent,39339,customer,50000,Payment,39339,
1.80223E+22,2018-02-23 07:41:59 UTC,Fund-in,Fund-in - ATM,4,agent,36866,customer,38000,Payment,36866,
1.80223E+22,2018-02-23 21:12:51 UTC,Fund-in,Fund-in - ATM,4,agent,39430,customer,167400,Payment,39430,
1.80223E+22,2018-02-23 20:28:58 UTC,Fund-in,Fund-in - ATM,4,agent,37976,customer,10000,Payment,37976,
1.80222E+22,2018-02-23 06:52:59 UTC,Fund-in,Fund-in - ATM,4,agent,36854,customer,38000,Payment,36854,
1.80223E+22,2018-02-23 20:10:08 UTC,Fund-in,Fund-in - ATM,4,agent,39087,customer,47500,Payment,39087,
1.80223E+22,2018-02-23 16:24:39 UTC,Fund-in,Fund-in - ATM,4,agent,37840,customer,38000,Payment,37840,
1.80223E+22,2018-02-23 13:19:43 UTC,Fund-in,Fund-in - ATM,4,agent,39130,customer,38000,Payment,39130,
1.80223E+22,2018-02-23 21:10:42 UTC,Fund-in,Fund-in - ATM,4,agent,39412,customer,37000,Payment,39412,
1.80223E+22,2018-02-23 18:44:17 UTC,Fund-in,Fund-in - ATM,4,agent,38935,customer,37900,Payment,38935,
1.80223E+22,2018-02-23 15:42:00 UTC,Fund-in,Fund-in - ATM,4,agent,39254,customer,200000,Payment,39254,
1.80223E+22,2018-02-23 14:30:54 UTC,Fund-in,Fund-in - ATM,4,agent,39191,customer,50000,Payment,39191,
1.80223E+22,2018-02-23 09:00:40 UTC,Fund-in,Fund-in - ATM,4,agent,37780,customer,38000,Payment,37780,
1.80223E+22,2018-02-23 08:17:57 UTC,Fund-in,Fund-in - ATM,4,agent,37791,customer,38000,Payment,37791,
1.80223E+22,2018-02-23 12:39:24 UTC,Fund-in,Fund-in - ATM,4,agent,39116,customer,38000,Payment,39116,
1.80223E+22,2018-02-23 19:11:19 UTC,Fund-in,Fund-in - ATM,4,agent,39315,customer,334800,Payment,39315,
1.80223E+22,2018-02-23 14:01:54 UTC,Fund-in,Fund-in - ATM,4,agent,39156,customer,98000,Payment,39156,
1.80223E+22,2018-02-23 12:43:44 UTC,Fund-in,Fund-in - ATM,4,agent,39111,customer,115000,Payment,39111,
1.80223E+22,2018-02-23 23:16:30 UTC,Fund-in,Fund-in - ATM,4,agent,13228,customer,50000,Payment,13228,
1.80223E+22,2018-02-23 22:27:42 UTC,Fund-in,Fund-in - ATM,4,agent,27127,customer,10000,Payment,27127,
1.80223E+22,2018-02-23 19:48:47 UTC,Fund-in,Fund-in - ATM,4,agent,39397,customer,70000,Payment,39397,
1.80223E+22,2018-02-23 18:42:42 UTC,Fund-in,Fund-in - ATM,4,agent,37874,customer,38000,Payment,37874,
1.80223E+22,2018-02-23 16:04:35 UTC,Fund-in,Fund-in - ATM,4,agent,39295,customer,50000,Payment,39295,
1.80223E+22,2018-02-23 18:56:28 UTC,Fund-in,Fund-in - ATM,4,agent,26149,customer,17500,Payment,26149,
1.80223E+22,2018-02-23 16:23:31 UTC,Fund-in,Fund-in - ATM,4,agent,39330,customer,50000,Payment,39330,
1.80223E+22,2018-02-23 09:20:59 UTC,Fund-in,Fund-in - ATM,4,agent,38958,customer,50000,Payment,38958,
1.80223E+22,2018-02-23 07:13:41 UTC,Fund-in,Fund-in - ATM,4,agent,36908,customer,38000,Payment,36908,
1.80223E+22,2018-02-23 16:36:46 UTC,Fund-in,Fund-in - ATM,4,agent,37834,customer,38000,Payment,37834,
1.80223E+22,2018-02-23 10:58:51 UTC,Fund-in,Fund-in - ATM,4,agent,37734,customer,10000,Payment,37734,
1.80223E+22,2018-02-23 22:30:18 UTC,Fund-in,Fund-in - ATM,4,agent,38152,customer,2600000,Payment,38152,
1.80223E+22,2018-02-23 20:03:47 UTC,Fund-in,Fund-in - ATM,4,agent,39090,customer,50000,Payment,39090,
1.80223E+22,2018-02-23 11:40:50 UTC,Fund-in,Fund-in - ATM,4,agent,36892,customer,34000,Payment,36892,
1.80222E+22,2018-02-23 06:38:35 UTC,Fund-in,Fund-in - ATM,4,agent,36881,customer,38000,Payment,36881,
1.80223E+22,2018-02-23 12:47:12 UTC,Fund-in,Fund-in - ATM,4,agent,39122,customer,38000,Payment,39122,
1.80223E+22,2018-02-23 09:12:58 UTC,Fund-in,Fund-in - ATM,4,agent,37776,customer,38000,Payment,37776,
1.80223E+22,2018-02-23 11:47:49 UTC,Fund-in,Fund-in - ATM,4,agent,23499,customer,50000,Payment,23499,
1.80223E+22,2018-02-23 12:32:01 UTC,Fund-in,Fund-in - ATM,4,agent,39111,customer,142000,Payment,39111,
1.80223E+22,2018-02-23 13:56:12 UTC,Fund-in,Fund-in - ATM,4,agent,39144,customer,98000,Payment,39144,
1.80223E+22,2018-02-23 18:01:23 UTC,Fund-in,Fund-in - ATM,4,agent,37822,customer,38000,Payment,37822,
1.80223E+22,2018-02-23 19:06:19 UTC,Fund-in,Fund-in - ATM,4,agent,37887,customer,38000,Payment,37887,
1.80223E+22,2018-02-23 21:25:15 UTC,Fund-in,Fund-in - ATM,4,agent,39408,customer,37000,Payment,39408,
1.80223E+22,2018-02-23 20:40:01 UTC,Fund-in,Fund-in - ATM,4,agent,37707,customer,38000,Payment,37707,
1.80223E+22,2018-02-23 18:39:19 UTC,Fund-in,Fund-in - ATM,4,agent,38934,customer,37900,Payment,38934,
1.80223E+22,2018-02-23 08:07:47 UTC,Fund-in,Fund-in - ATM,4,agent,37799,customer,38000,Payment,37799,
1.80223E+22,2018-02-23 07:36:27 UTC,Fund-in,Fund-in - ATM,4,agent,36865,customer,38000,Payment,36865,
1.80223E+22,2018-02-23 21:17:08 UTC,Fund-in,Fund-in - ATM,4,agent,39410,customer,37150,Payment,39410,
1.80223E+22,2018-02-23 19:38:12 UTC,Fund-in,Fund-in - ATM,4,agent,39395,customer,70000,Payment,39395,
1.80223E+22,2018-02-23 13:09:46 UTC,Fund-in,Fund-in - ATM,4,agent,39124,customer,110000,Payment,39124,
1.80223E+22,2018-02-23 09:31:18 UTC,Fund-in,Fund-in - ATM,4,agent,37764,customer,38000,Payment,37764,
1.80223E+22,2018-02-23 20:12:34 UTC,Fund-in,Fund-in - ATM,4,agent,35664,customer,2450000,Payment,35664,
1.80223E+22,2018-02-23 07:51:04 UTC,Fund-in,Fund-in - ATM,4,agent,36871,customer,38000,Payment,36871,
1.80223E+22,2018-02-23 22:13:03 UTC,Fund-in,Fund-in - ATM,4,agent,33232,customer,48250,Payment,33232,
1.80223E+22,2018-02-23 07:06:43 UTC,Fund-in,Fund-in - ATM,4,agent,36914,customer,38000,Payment,36914,
1.80223E+22,2018-02-23 14:23:59 UTC,Fund-in,Fund-in - ATM,4,agent,39184,customer,60000,Payment,39184,
1.80223E+22,2018-02-23 14:48:31 UTC,Fund-in,Fund-in - ATM,4,agent,35070,customer,9000000,Payment,35070,
1.80223E+22,2018-02-23 20:54:34 UTC,Fund-in,Fund-in - ATM,4,agent,39416,customer,37000,Payment,39416,
1.80223E+22,2018-02-23 21:31:23 UTC,Fund-in,Fund-in - ATM,4,agent,39407,customer,37000,Payment,39407,
1.80223E+22,2018-02-23 16:37:41 UTC,Fund-in,Fund-in - ATM,4,agent,38925,customer,37900,Payment,38925,
1.80223E+22,2018-02-23 13:24:31 UTC,Fund-in,Fund-in - ATM,4,agent,37943,customer,38000,Payment,37943,
1.80223E+22,2018-02-23 19:13:11 UTC,Fund-in,Fund-in - ATM,4,agent,26149,customer,10000,Payment,26149,
1.80223E+22,2018-02-23 13:16:07 UTC,Fund-in,Fund-in - ATM,4,agent,37945,customer,38000,Payment,37945,
1.80223E+22,2018-02-23 21:05:04 UTC,Fund-in,Fund-in - ATM,4,agent,37696,customer,38000,Payment,37696,
1.80223E+22,2018-02-23 13:55:29 UTC,Fund-in,Fund-in - ATM,4,agent,16510,customer,55000,Payment,16510,
1.80223E+22,2018-02-23 13:29:17 UTC,Fund-in,Fund-in - ATM,4,agent,39135,customer,38000,Payment,39135,
1.80223E+22,2018-02-23 10:12:19 UTC,Fund-in,Fund-in - ATM,4,agent,39012,customer,10100,Payment,39012,
1.80223E+22,2018-02-23 09:43:16 UTC,Fund-in,Fund-in - ATM,4,agent,37758,customer,38000,Payment,37758,
1.80223E+22,2018-02-23 07:29:13 UTC,Fund-in,Fund-in - ATM,4,agent,36863,customer,38000,Payment,36863,
1.80223E+22,2018-02-23 20:22:52 UTC,Fund-in,Fund-in - ATM,4,agent,39088,customer,37000,Payment,39088,
1.80223E+22,2018-02-23 17:26:45 UTC,Fund-in,Fund-in - ATM,4,agent,39386,customer,75000,Payment,39386,
1.80223E+22,2018-02-23 09:28:04 UTC,Virtual Card,Prepaid Card - Deduct,38,customer,2,agent,40170,Payment,38,
1.80223E+22,2018-02-23 14:32:47 UTC,Virtual Card,Prepaid Card - Deduct,39137,customer,2,agent,58498,Payment,39137,Vultr.com
1.80223E+22,2018-02-23 12:49:10 UTC,Virtual Card,Prepaid Card - Deduct,39111,customer,2,agent,122026,Payment,39111,PAYPAL
1.80223E+22,2018-02-23 14:16:57 UTC,Virtual Card,Prepaid Card - Deduct,39136,customer,2,agent,58498,Payment,39136,Vultr.com
1.80223E+22,2018-02-23 19:44:23 UTC,Virtual Card,Prepaid Card - Deduct,38851,customer,2,agent,18404,Payment,38851,FACEBK
1.80223E+22,2018-02-23 09:14:42 UTC,Virtual Card,Prepaid Card - Deduct,234,customer,2,agent,240000,Payment,234,CJ
1.80223E+22,2018-02-23 13:00:59 UTC,Virtual Card,Prepaid Card - Deduct,39111,customer,2,agent,58498,Payment,39111,Vultr.com
1.80223E+22,2018-02-23 19:03:37 UTC,Virtual Card,Prepaid Card - Deduct,38851,customer,2,agent,20600,Payment,38851,FACEBK
1.80223E+22,2018-02-23 09:56:03 UTC,Virtual Card,Prepaid Card - Deduct,37305,customer,2,agent,1000,Payment,37305,Vi
1.80223E+22,2018-02-23 12:38:43 UTC,Virtual Card,Prepaid Card - Deduct,39111,customer,2,agent,116996,Payment,39111,LINODE.COM
1.80223E+22,2018-02-23 16:52:52 UTC,Virtual Card,Prepaid Card - Deduct,38851,customer,2,agent,58498,Payment,38851,Vultr.com
1.80223E+22,2018-02-23 17:42:18 UTC,Virtual Card,Prepaid Card - Deduct,38851,customer,2,agent,20600,Payment,38851,FACEBK
1.80223E+22,2018-02-23 15:42:34 UTC,Virtual Card,Prepaid Card - Deduct,39254,customer,2,agent,118415,Payment,39254,FACEBK
1.80223E+22,2018-02-23 18:56:18 UTC,Virtual Card,Prepaid Card - Deduct,38851,customer,2,agent,20600,Payment,38851,FACEBK
1.80223E+22,2018-02-23 17:20:07 UTC,Virtual Card,Prepaid Card - Deduct,38869,customer,2,agent,58498,Payment,38869,Vultr.com
1.80223E+22,2018-02-23 22:42:09 UTC,Virtual Card,Prepaid Card - Deduct,38947,customer,2,agent,23405,Payment,38947,FACEBK
1.80223E+22,2018-02-23 17:57:52 UTC,Virtual Card,Prepaid Card - Deduct,39229,customer,2,agent,58498,Payment,39229,Vultr.com
1.80223E+22,2018-02-23 15:42:27 UTC,Virtual Card,Prepaid Card - Deduct,39254,customer,2,agent,20600,Payment,39254,FACEBK
1.80223E+22,2018-02-23 18:04:29 UTC,Virtual Card,Prepaid Card - Deduct,38851,customer,2,agent,20600,Payment,38851,FACEBK
1.80223E+22,2018-02-23 21:39:49 UTC,Virtual Card,Prepaid Card - Deduct,38912,customer,2,agent,23400,Payment,38912,FACEBK
1.80223E+22,2018-02-23 17:42:14 UTC,Virtual Card,Prepaid Card - Deduct,38907,customer,2,agent,20600,Payment,38907,FACEBK
1.80223E+22,2018-02-23 14:18:24 UTC,Virtual Card,Prepaid Card - Deduct,39111,customer,2,agent,20600,Payment,39111,FACEBK
1.80223E+22,2018-02-23 19:43:35 UTC,Virtual Card,Prepaid Card - Deduct,39242,customer,2,agent,58498,Payment,39242,Vultr.com
1.80223E+22,2018-02-23 13:19:01 UTC,Virtual Card,Prepaid Card - Deduct,39124,customer,2,agent,58498,Payment,39124,Vultr.com
1.80223E+22,2018-02-23 15:47:37 UTC,Virtual Card,Prepaid Card - Deduct,39141,customer,2,agent,58498,Payment,39141,Vultr.com
1.80223E+22,2018-02-23 15:52:30 UTC,Virtual Card,Prepaid Card - Deduct,39144,customer,2,agent,58498,Payment,39144,Vultr.com
1.80223E+22,2018-02-23 21:24:07 UTC,Virtual Card,Prepaid Card - Deduct,38912,customer,2,agent,23400,Payment,38912,FACEBK
1.80223E+22,2018-02-23 15:39:10 UTC,Virtual Card,Prepaid Card - Deduct,39254,customer,2,agent,20600,Payment,39254,FACEBK
1.80223E+22,2018-02-23 18:08:48 UTC,Virtual Card,Prepaid Card - Deduct,2,agent,38851,customer,20600,Cancel,38851,FACEBK
1.80223E+22,2018-02-23 15:40:15 UTC,Virtual Card,Prepaid Card - Deduct,2,agent,39254,customer,20600,Cancel,39254,FACEBK
1.80223E+22,2018-02-23 21:40:16 UTC,Virtual Card,Prepaid Card - Deduct,2,agent,38912,customer,23400,Cancel,38912,FACEBK
1.80223E+22,2018-02-23 22:43:08 UTC,Virtual Card,Prepaid Card - Deduct,2,agent,38947,customer,23405,Cancel,38947,FACEBK
1.80223E+22,2018-02-23 09:57:03 UTC,Virtual Card,Prepaid Card - Deduct,2,agent,37305,customer,1000,Cancel,37305,Vi
1.80223E+22,2018-02-23 18:57:11 UTC,Virtual Card,Prepaid Card - Deduct,2,agent,38851,customer,20600,Cancel,38851,FACEBK
1.80223E+22,2018-02-23 19:04:23 UTC,Virtual Card,Prepaid Card - Deduct,2,agent,38851,customer,20600,Cancel,38851,FACEBK
1.80223E+22,2018-02-23 21:25:07 UTC,Virtual Card,Prepaid Card - Deduct,2,agent,38912,customer,23400,Cancel,38912,FACEBK
1.80223E+22,2018-02-23 15:43:03 UTC,Virtual Card,Prepaid Card - Deduct,2,agent,39254,customer,20600,Cancel,39254,FACEBK
1.80223E+22,2018-02-23 19:45:05 UTC,Virtual Card,Prepaid Card - Deduct,2,agent,38851,customer,18404,Cancel,38851,FACEBK
1.80223E+22,2018-02-23 10:22:42 UTC,BillPay,Billpay - Napas - Postpaid - Mobifone,37950,customer,24,agent,10000,Payment,37950,
1.80223E+22,2018-02-23 12:44:36 UTC,Money Transfer,Money Transfer - P2P,30739,customer,39111,customer,10000,Payment,30739,
1.80223E+22,2018-02-23 19:00:20 UTC,Money Transfer,Money Transfer - P2P,38937,customer,39084,customer,12100,Payment,38937,
1.80223E+22,2018-02-23 10:02:11 UTC,Money Transfer,Money Transfer - P2P,38997,customer,30739,customer,15000,Payment,38997,
1.80223E+22,2018-02-23 20:23:11 UTC,Money Transfer,Money Transfer - P2P,39090,customer,39088,customer,13000,Payment,39090,
1.80223E+22,2018-02-23 14:15:13 UTC,Money Transfer,Money Transfer - P2P,30739,customer,39111,customer,25000,Payment,30739,
1.80223E+22,2018-02-23 14:33:27 UTC,Money Transfer,Money Transfer - P2P,39191,customer,30739,customer,12000,Payment,39191,
1.80223E+22,2018-02-23 09:15:57 UTC,Money Transfer,Money Transfer - P2P,38947,customer,30739,customer,12100,Payment,38947,
1.80223E+22,2018-02-23 20:50:54 UTC,Money Transfer,Money Transfer - P2P,39088,customer,39417,customer,13000,Payment,39088,
1.80223E+22,2018-02-23 11:52:00 UTC,Money Transfer,Money Transfer - P2P,38827,customer,38922,customer,12100,Payment,38827,
1.80223E+22,2018-02-23 08:40:48 UTC,Money Transfer,Money Transfer - P2P,38907,customer,30739,customer,12100,Payment,38907,
1.80223E+22,2018-02-23 16:20:24 UTC,Money Transfer,Money Transfer - P2P,249,customer,11296,customer,160000,Payment,249,
1.80223E+22,2018-02-23 17:11:52 UTC,Money Transfer,Money Transfer - P2P,39191,customer,38869,customer,60000,Payment,39191,
1.80223E+22,2018-02-23 18:24:16 UTC,Money Transfer,Money Transfer - P2P,38925,customer,38927,customer,12100,Payment,38925,
1.80223E+22,2018-02-23 18:39:46 UTC,Money Transfer,Money Transfer - P2P,38928,customer,38934,customer,12100,Payment,38928,
1.80223E+22,2018-02-23 21:21:22 UTC,Money Transfer,Money Transfer - P2P,39410,customer,39409,customer,13000,Payment,39410,
1.80223E+22,2018-02-23 13:06:31 UTC,Money Transfer,Money Transfer - P2P,39111,customer,30739,customer,16000,Payment,39111,
1.80223E+22,2018-02-23 15:30:45 UTC,Money Transfer,Money Transfer - P2P,5582,customer,4,customer,300000,Payment,5582,
1.80223E+22,2018-02-23 18:47:44 UTC,Money Transfer,Money Transfer - P2P,38934,customer,38935,customer,12100,Payment,38934,
1.80223E+22,2018-02-23 14:05:49 UTC,Money Transfer,Money Transfer - P2P,39156,customer,39137,customer,60000,Payment,39156,
1.80223E+22,2018-02-23 20:55:02 UTC,Money Transfer,Money Transfer - P2P,39417,customer,39416,customer,13000,Payment,39417,
1.80223E+22,2018-02-23 19:09:16 UTC,Money Transfer,Money Transfer - P2P,39083,customer,39086,customer,12100,Payment,39083,
1.80223E+22,2018-02-23 11:38:43 UTC,Money Transfer,Money Transfer - P2P,38822,customer,38827,customer,12100,Payment,38822,
1.80223E+22,2018-02-23 10:13:53 UTC,Money Transfer,Money Transfer - P2P,39012,customer,30739,customer,10000,Payment,39012,
1.80223E+22,2018-02-23 18:34:30 UTC,Money Transfer,Money Transfer - P2P,38927,customer,38928,customer,12100,Payment,38927,
1.80223E+22,2018-02-23 09:40:25 UTC,Money Transfer,Money Transfer - P2P,38970,customer,30739,customer,12100,Payment,38970,
1.80223E+22,2018-02-23 14:58:12 UTC,Money Transfer,Money Transfer - P2P,39199,customer,38851,customer,12000,Payment,39199,
1.80223E+22,2018-02-23 20:13:02 UTC,Money Transfer,Money Transfer - P2P,39087,customer,39090,customer,13000,Payment,39087,
1.80223E+22,2018-02-23 09:04:01 UTC,Money Transfer,Money Transfer - P2P,38920,customer,30739,customer,12100,Payment,38920,
1.80223E+22,2018-02-23 09:24:11 UTC,Money Transfer,Money Transfer - P2P,38958,customer,30739,customer,12100,Payment,38958,
1.80223E+22,2018-02-23 16:41:18 UTC,Money Transfer,Money Transfer - P2P,39156,customer,39191,customer,60000,Payment,39156,
1.80223E+22,2018-02-23 21:07:15 UTC,Money Transfer,Money Transfer - P2P,39414,customer,39413,customer,13000,Payment,39414,
1.80223E+22,2018-02-23 21:25:39 UTC,Money Transfer,Money Transfer - P2P,39409,customer,39408,customer,13000,Payment,39409,
1.80223E+22,2018-02-23 19:05:07 UTC,Money Transfer,Money Transfer - P2P,39084,customer,39083,customer,12100,Payment,39084,
1.80223E+22,2018-02-23 21:17:34 UTC,Money Transfer,Money Transfer - P2P,39412,customer,39410,customer,12850,Payment,39412,
1.80223E+22,2018-02-23 13:35:37 UTC,Money Transfer,Money Transfer - P2P,30739,customer,39136,customer,10000,Payment,30739,
1.80223E+22,2018-02-23 18:53:51 UTC,Money Transfer,Money Transfer - P2P,38935,customer,38937,customer,12100,Payment,38935,
1.80223E+22,2018-02-23 13:22:22 UTC,Money Transfer,Money Transfer - P2P,39124,customer,30739,customer,23000,Payment,39124,
1.80223E+22,2018-02-23 18:16:22 UTC,Money Transfer,Money Transfer - P2P,38922,customer,38925,customer,12100,Payment,38922,
1.80223E+22,2018-02-23 17:58:24 UTC,Money Transfer,Money Transfer - P2P,39199,customer,38851,customer,12000,Payment,39199,
1.80223E+22,2018-02-23 21:11:13 UTC,Money Transfer,Money Transfer - P2P,39413,customer,39412,customer,13000,Payment,39413,
1.80223E+22,2018-02-23 21:02:36 UTC,Money Transfer,Money Transfer - P2P,39416,customer,39414,customer,13000,Payment,39416,
1.80223E+22,2018-02-23 10:07:55 UTC,Money Transfer,Money Transfer - P2P,39004,customer,30739,customer,10000,Payment,39004,
1.80223E+22,2018-02-23 17:27:26 UTC,Money Transfer,Money Transfer - P2P,39386,customer,38907,customer,25000,Payment,39386,
1.80223E+22,2018-02-23 21:31:48 UTC,Money Transfer,Money Transfer - P2P,39408,customer,39407,customer,13000,Payment,39408,
1.80223E+22,2018-02-23 17:56:12 UTC,Money Transfer,Money Transfer - P2P,39199,customer,39229,customer,48000,Payment,39199,
1.80223E+22,2018-02-23 20:15:37 UTC,Money Transfer,Money Transfer - P2P,39086,customer,39090,customer,12100,Payment,39086,
1.80223E+22,2018-02-23 17:08:44 UTC,Money Transfer,Money Transfer - P2P,38851,customer,39199,customer,60000,Payment,38851,
1.80223E+22,2018-02-23 13:20:42 UTC,Money Transfer,Money Transfer - P2P,30739,customer,39124,customer,10000,Payment,30739,
1.80223E+22,2018-02-23 10:20:17 UTC,Money Transfer,Money Transfer - P2P,39024,customer,30739,customer,10000,Payment,39024,
1.80223E+22,2018-02-23 08:47:07 UTC,Money Transfer,Money Transfer - P2P,38912,customer,30739,customer,12100,Payment,38912,
1.80223E+22,2018-02-23 14:05:33 UTC,Money Transfer,Money Transfer - P2P,39156,customer,39136,customer,60000,Payment,39156,
1.80223E+22,2018-02-23 13:36:37 UTC,Money Transfer,Money Transfer - P2P,39136,customer,30739,customer,22000,Payment,39136,
1.80223E+22,2018-02-23 21:35:35 UTC,Money Transfer,Money Transfer - P2P,39407,customer,35804,customer,13000,Payment,39407,
1.80223E+22,2018-02-23 09:30:42 UTC,Money Transfer,Money Transfer - P2P,38962,customer,30739,customer,12100,Payment,38962,
1.80223E+22,2018-02-23 12:57:59 UTC,Money Transfer,Money Transfer - P2P,30739,customer,39111,customer,60000,Payment,30739,
